Date,TCODE,PNUM,MEAS,UM,UP,QtyInPackages,Cost,ExtCost,Price,ExtPrice,Profit
6/21/18,IN,12HS,1,G,BULK,541.4,2.19,1190.21,2.71,1472.07,282
6/21/18,IN,12LS,1,G,BULK,550,2.18,1201.42,2.42,1334.3,133
6/21/18,IN,12LS,1,G,BULK,884,2.18,1931,2.42,2144.58,214
6/21/18,IN,12LS,1,G,BULK,613.1,2.18,1339.25,2.42,1487.38,148
6/21/18,IN,12LS,1,G,BULK,535,2.18,1168.65,2.4,1287.21,119
6/21/18,IN,12HS,1,G,BULK,165,2.17,359.56,2.39,395.84,36
6/21/18,IN,12HS,1,G,BULK,304,2.17,662.47,2.49,759.7,97
6/22/18,IN,12HS,1,G,BULK,700,2.19,1538.88,2.45,1721.3,182
6/22/18,IN,12LS,1,G,BULK,960,2.21,2125.92,2.6,2501.76,376
6/22/18,IN,12HS,1,G,BULK,176.7,2.19,388.45,2.47,438.04,50
6/22/18,IN,12HS,1,G,BULK,200,2.19,439.68,2.57,515.8,76
6/22/18,IN,12HS,1,G,BULK,216.3,2.19,475.51,2.45,531.88,56
6/22/18,IN,12HS,1,G,BULK,208.1,2.19,457.48,2.53,528.37,71
6/22/18,IN,12HS,1,G,BULK,158,2.19,347.34,2.53,401.16,54
6/22/18,IN,12LS,1,G,BULK,17,2.21,37.64,2.57,43.79,6
6/22/18,IN,12HS,1,G,BULK,170.9,2.19,375.58,2.71,464.68,89
6/22/18,IN,12HS,1,G,BULK,58.9,2.19,129.44,2.71,160.15,31
6/22/18,IN,12LS,1,G,BULK,267.8,2.2,590.52,2.6,697.89,107
6/22/18,IN,12LS,1,G,BULK,894.9,2.2,1973.34,2.36,2117.33,144
6/22/18,IN,12LS,1,G,BULK,628.8,2.2,1386.56,2.39,1506.6,120
6/22/18,IN,12LS,1,G,BULK,420,2.17,915.34,2.4,1010.52,95
6/22/18,IN,12HS,1,G,BULK,285,2.17,620.13,2.49,712.22,92
6/22/18,IN,12LS,1,G,BULK,826,2.17,1800.18,2.38,1970.84,171
6/22/18,IN,12LS,1,G,BULK,1270,2.17,2767.83,2.38,3030.22,262
6/22/18,IN,12LS,1,G,BULK,270,2.17,588.43,2.36,638.82,50
6/22/18,IN,12HS,1,G,BULK,712,2.17,1549.24,2.39,1708.09,159
6/22/18,IN,12LS,1,G,BULK,1050,2.17,2288.37,2.54,2673.3,385
6/22/18,IN,12HS,1,G,BULK,320,2.17,696.28,2.45,786.88,91
6/23/18,IN,12HS,1,G,BULK,205.6,2.19,451.84,2.71,559.03,107
6/25/18,IN,12HS,1,G,BULK,433,2.19,949.04,2.45,1064.75,116
6/25/18,IN,12LS,1,G,BULK,926,2.2,2041.92,2.54,2357.6,316
6/25/18,IN,12HS,1,G,BULK,460,2.19,1008.22,2.45,1131.14,123
6/25/18,IN,12HS,1,G,BULK,6.3,2.19,13.8,2.57,16.25,2
6/25/18,IN,12LS,1,G,BULK,800,2.2,1764.08,2.4,1924.8,161
6/25/18,IN,12HS,1,G,BULK,300,2.19,657.54,2.45,737.7,80
6/25/18,IN,12HS,1,G,BULK,291,2.19,637.81,2.45,715.57,78
6/25/18,IN,12HS,1,G,BULK,551.9,2.19,1208.66,2.71,1500.62,292
6/25/18,IN,12HS,1,G,BULK,200,2.19,438.26,2.61,523.8,86
6/25/18,IN,12HS,1,G,BULK,230.5,2.19,505.09,2.61,603.68,99
6/25/18,IN,12HS,1,G,BULK,502.3,2.19,1100.68,2.65,1335.62,235
6/25/18,IN,12HS,1,G,BULK,120.7,2.19,264.48,2.68,324.56,60
6/25/18,IN,12HS,1,G,BULK,497.9,2.19,1091.04,2.71,1353.79,263
6/25/18,IN,12HS,1,G,BULK,102.6,2.19,224.82,2.61,268.71,44
6/25/18,IN,12HS,1,G,BULK,162.7,2.19,356.52,2.71,442.38,86
6/25/18,IN,12HS,1,G,BULK,270.9,2.19,593.62,2.71,736.58,143
6/25/18,IN,12LS,1,G,BULK,750,2.17,1631.1,2.42,1819.5,188
6/25/18,IN,12LS,1,G,BULK,568,2.17,1235.28,2.42,1377.97,143
6/25/18,IN,12LS,1,G,BULK,421,2.17,915.59,2.42,1021.35,106
6/25/18,IN,12LS,1,G,BULK,650,2.17,1413.62,2.42,1576.9,163
6/25/18,IN,12HS,1,G,BULK,280,2.17,608.72,2.45,688.52,80
6/25/18,IN,12LS,1,G,BULK,664,2.17,1444.06,2.42,1610.86,167
6/25/18,IN,12HS,1,G,BULK,257.4,2.17,559.58,2.49,643.24,84
6/25/18,IN,12HS,1,G,BULK,1300,2.17,2826.2,2.41,3144.7,318
6/26/18,IN,12LS,1,G,BULK,7001,2.21,15480.61,2.23,15655.64,175
6/26/18,IN,12HS,1,G,BULK,149.7,2.19,327.84,2.69,402.69,75
6/26/18,IN,12HS,1,G,BULK,296.7,2.19,649.77,2.26,673.21,23
6/26/18,IN,12LS,1,G,BULK,761.8,2.19,1672.22,2.5,1909.07,237
6/26/18,IN,12HS,1,G,BULK,197.8,2.19,433.18,2.71,537.82,105
6/26/18,IN,12LS,1,G,BULK,630,2.19,1382.91,2.6,1641.78,259
6/26/18,IN,12LS,1,G,BULK,408,2.17,886.29,2.42,989.81,104
6/26/18,IN,12HS,1,G,BULK,45,2.17,97.82,2.49,112.46,15
6/26/18,IN,12HS,1,G,BULK,700,2.17,1521.66,2.39,1679.3,158
6/26/18,IN,12LS,1,G,BULK,1055,2.17,2291.77,2.42,2559.43,268
6/26/18,IN,12LS,1,G,BULK,635,2.17,1379.41,2.42,1540.51,161
6/26/18,IN,12LS,1,G,BULK,937,2.17,2035.44,2.4,2254.42,219
6/26/18,IN,12HS,1,G,BULK,140,2.17,304.33,2.39,335.86,32
6/26/18,IN,12LS,1,G,BULK,420,2.17,912.36,2.42,1018.92,107
6/26/18,IN,12LS,1,G,BULK,735,2.17,1596.64,2.42,1783.11,186
6/26/18,IN,12HS,1,G,BULK,294,2.17,639.09,2.47,728.83,90
6/26/18,IN,12LS,1,G,BULK,420,2.17,912.36,2.42,1018.92,107
6/27/18,IN,12HS,1,G,BULK,220,2.19,482.63,2.57,567.38,85
6/27/18,IN,12LS,1,G,BULK,802.4,2.19,1761.26,2.47,1986.74,225
6/27/18,IN,12LS,1,G,BULK,1100,2.19,2414.5,2.42,2668.6,254
6/27/18,IN,12HS,1,G,BULK,200.1,2.19,438.97,2.61,524.06,85
6/27/18,IN,12HS,1,G,BULK,500,2.19,1097.1,2.39,1199.5,102
6/27/18,IN,12LS,1,G,BULK,23,2.2,50.62,2.57,59.25,9
6/27/18,IN,12HS,1,G,BULK,481.8,2.19,1056.63,2.61,1261.83,205
6/27/18,IN,12HS,1,G,BULK,144.3,2.19,316.46,2.71,392.35,76
6/27/18,IN,12LS,1,G,BULK,391.9,2.19,859.78,2.6,1021.29,162
6/27/18,IN,12HS,1,G,BULK,150.1,2.19,329.18,2.71,408.12,79
6/27/18,IN,12LS,1,G,BULK,300,2.17,651.9,2.42,727.8,76
6/27/18,IN,12LS,1,G,BULK,788,2.17,1712.32,2.44,1927.45,215
6/27/18,IN,12LS,1,G,BULK,876.1,2.17,1903.76,2.44,2142.94,239
6/27/18,IN,12LS,1,G,BULK,710,2.17,1542.83,2.46,1750.86,208
6/27/18,IN,12HS,1,G,BULK,315.1,2.17,685.59,2.51,793.74,108
6/27/18,IN,12LS,1,G,BULK,685,2.17,1488.5,2.42,1661.81,173
6/27/18,IN,12HS,1,G,BULK,345,2.17,750.65,2.51,869.06,118
6/27/18,IN,12HS,1,G,BULK,197.2,2.17,429.06,2.51,496.75,68
6/27/18,IN,12HS,1,G,BULK,277,2.17,602.69,2.51,697.76,95
6/28/18,IN,12HS,1,G,BULK,217.4,2.19,476.77,2.61,569.37,93
6/28/18,IN,12LS,1,G,BULK,336.4,2.19,738.02,2.52,849.75,112
6/28/18,IN,12HS,1,G,BULK,120.9,2.19,265.14,2.61,316.64,51
6/28/18,IN,12HS,1,G,BULK,170.1,2.19,373.04,2.61,445.49,72
6/28/18,IN,12HS,1,G,BULK,400.9,2.19,879.21,2.61,1049.96,171
6/28/18,IN,12HS,1,G,BULK,236,2.19,517.73,2.57,608.64,91
6/28/18,IN,12HS,1,G,BULK,613,2.19,1344.79,2.49,1531.89,187
6/28/18,IN,12LS,1,G,BULK,470,2.19,1031.65,2.54,1196.62,165
6/28/18,IN,12HS,1,G,BULK,385,2.19,844.61,2.57,992.92,148
6/28/18,IN,12HS,1,G,BULK,188.1,2.19,412.65,2.57,485.11,72
6/28/18,IN,12HS,1,G,BULK,670,2.19,1469.84,2.43,1634.13,164
6/28/18,IN,12HS,1,G,BULK,180.3,2.19,395.54,2.57,464.99,69
6/28/18,IN,12LS,1,G,BULK,20,2.2,44.02,2.57,51.52,7
6/28/18,IN,12LS,1,G,BULK,450,2.18,982.93,2.48,1118.7,136
6/28/18,IN,12HS,1,G,BULK,150,2.18,327.99,2.49,374.85,47
6/28/18,IN,12LS,1,G,BULK,400.1,2.18,873.93,2.46,986.65,113
6/28/18,IN,12LS,1,G,BULK,580,2.18,1266.89,2.46,1430.28,163
6/28/18,IN,12LS,1,G,BULK,333,2.18,727.37,2.44,814.52,87
6/28/18,IN,12HS,1,G,BULK,165,2.18,360.78,2.49,412.34,52
6/28/18,IN,12HS,1,G,BULK,420,2.18,918.37,2.51,1057.98,140
6/28/18,IN,12HS,1,G,BULK,135,2.18,295.19,2.51,340.07,45
6/28/18,IN,12LS,1,G,BULK,300,2.18,655.29,2.48,745.8,91
6/28/18,IN,12HS,1,G,BULK,390.1,2.18,852.99,2.45,959.26,106
6/28/18,IN,12LS,1,G,BULK,940,2.18,2053.24,2.46,2318.04,265
6/28/18,IN,12LS,1,G,BULK,750.1,2.18,1638.44,2.46,1849.75,211
6/29/18,IN,12HS,54,G,DRUM,1,2.56,138.33,3.53,190.62,52
6/29/18,IN,12HS,1,G,Cargo Tank,7301,2.23,16287.07,2.33,17017.9,731
6/29/18,IN,12LS,1,G,BULK,174.6,2.19,382.65,2.48,434.06,51
6/29/18,IN,12LS,1,G,BULK,484.5,2.19,1061.83,2.48,1204.47,143
6/29/18,IN,12LS,1,G,BULK,1000,2.19,2191.6,2.48,2486,294
6/29/18,IN,12LS,1,G,BULK,600,2.19,1314.96,2.44,1467.6,153
6/29/18,IN,12HS,1,G,BULK,990.6,2.19,2178.52,2.49,2475.51,297
6/29/18,IN,12HS,1,G,BULK,512.1,2.19,1126.21,2.55,1310.46,184
6/29/18,IN,12LS,1,G,BULK,1233,2.19,2702.24,2.6,3213.2,511
6/29/18,IN,12HS,1,G,BULK,88,2.19,193.52,2.57,226.95,33
6/29/18,IN,12HS,1,G,BULK,900.1,2.19,1979.49,2.49,2249.35,270
6/29/18,IN,12HS,1,G,BULK,543.1,2.19,1194.38,2.61,1422.38,228
6/29/18,IN,12LS,1,G,BULK,313.5,2.19,687.06,2.54,798.17,111
6/29/18,IN,12HS,1,G,BULK,122.2,2.19,268.74,2.71,332.26,64
6/29/18,IN,12HS,1,G,BULK,436.1,2.19,959.07,2.57,1124.7,166
6/29/18,IN,12HS,1,G,BULK,275.9,2.19,606.75,2.67,739.14,132
6/29/18,IN,12HS,1,G,BULK,325,2.19,712.75,2.49,812.18,99
6/29/18,IN,12LS,1,G,BULK,1250,2.19,2742.37,2.44,3057.5,315
6/29/18,IN,12HS,1,G,BULK,711.4,2.19,1560.17,2.51,1792.02,232
6/29/18,IN,12LS,1,G,BULK,400.2,2.19,877.99,2.52,1010.91,133
6/29/18,IN,12LS,1,G,BULK,430.1,2.19,942.6,2.48,1069.23,127
6/29/18,IN,12LS,1,G,BULK,353,2.19,773.63,2.48,877.56,104
7/2/18,IN,12LS,1,G,BULK,528,2.19,1157.16,2.52,1333.73,177
7/2/18,IN,12HS,1,G,BULK,237,2.2,523.01,2.57,611.22,88
7/2/18,IN,12LS,1,G,BULK,1264,2.19,2770.18,2.5,3167.58,397
7/2/18,IN,12LS,1,G,BULK,1091,2.19,2391.03,2.5,2734.05,343
7/2/18,IN,12HS,1,G,BULK,323.4,2.2,713.67,2.49,808.18,94
7/2/18,IN,12LS,1,G,BULK,950,2.19,2082.02,2.5,2380.7,299
7/2/18,IN,12HS,1,G,BULK,155.5,2.19,341.02,2.57,401.03,60
7/2/18,IN,12HS,1,G,BULK,969.2,2.19,2125.55,2.49,2422.03,296
7/2/18,IN,12HS,1,G,BULK,710,2.19,1557.1,2.49,1774.29,217
7/2/18,IN,12LS,1,G,BULK,38,2.19,83.36,2.57,97.89,15
7/2/18,IN,12HS,1,G,BULK,275,2.19,603.1,2.57,709.23,106
7/2/18,IN,12HS,1,G,BULK,507.8,2.19,1113.65,2.55,1299.46,186
7/2/18,IN,12HS,1,G,BULK,170,2.19,372.82,2.54,433.33,60
7/2/18,IN,12HS,1,G,BULK,314.9,2.19,690.6,2.57,812.13,122
7/2/18,IN,12LS,1,G,BULK,363.9,2.19,800.28,2.6,948.32,148
7/2/18,IN,12HS,1,G,BULK,348.9,2.2,769.95,2.61,913.77,144
7/2/18,IN,12HS,1,G,BULK,130.7,2.2,288.42,2.71,355.37,67
7/2/18,IN,12LS,1,G,BULK,682.4,2.19,1495.54,2.64,1805.63,310
7/2/18,IN,12HS,1,G,BULK,150.7,2.2,332.56,2.71,409.75,77
7/2/18,IN,12LS,1,G,BULK,857.8,2.19,1879.95,2.53,2175.38,295
7/2/18,IN,12LS,1,G,BULK,1070,2.19,2345.01,2.49,2670.72,326
7/2/18,IN,12HS,1,G,BULK,200,2.2,441.36,2.67,535.8,94
7/2/18,IN,12LS,1,G,BULK,586.7,2.19,1285.81,2.53,1487.87,202
7/3/18,IN,12HS,1,G,BULK,771.8,2.2,1703.2,2.59,2005.91,303
7/3/18,IN,12HS,1,G,BULK,889.1,2.2,1962.06,2.49,2221.86,260
7/3/18,IN,12HS,1,G,BULK,511.6,2.2,1128.99,2.49,1278.49,149
7/3/18,IN,12LS,1,G,BULK,581,2.2,1278.43,2.48,1444.37,166
7/3/18,IN,12LS,1,G,BULK,543,2.2,1194.81,2.5,1360.76,166
7/3/18,IN,12LS,1,G,BULK,807.6,2.2,1777.04,2.5,2023.85,247
7/3/18,IN,12HS,1,G,BULK,1195,2.2,2637.12,2.47,2962.41,325
7/3/18,IN,12LS,1,G,BULK,791,2.2,1740.51,2.5,1982.25,242
7/3/18,IN,12LS,1,G,BULK,324.1,2.2,713.14,2.52,818.68,106
7/3/18,IN,12LS,1,G,BULK,285,2.2,627.11,2.52,719.91,93
7/3/18,IN,12HS,1,G,BULK,236.1,2.2,521.02,2.55,604.18,83
7/3/18,IN,12LS,1,G,BULK,906,2.19,1987.67,2.54,2306.68,319
7/3/18,IN,12HS,1,G,BULK,1200,2.19,2631.72,2.49,2998.8,367
7/3/18,IN,12HS,1,G,BULK,181.1,2.19,397.17,2.57,467.06,70
7/3/18,IN,12HS,1,G,BULK,542,2.19,1189.31,2.61,1419.5,230
7/3/18,IN,12HS,1,G,BULK,121.9,2.19,267.48,2.71,331.45,64
7/3/18,IN,12LS,1,G,BULK,639.9,2.19,1404.64,2.52,1616.39,212
7/3/18,IN,12HS,1,G,BULK,372.9,2.19,818.25,2.57,961.71,143
7/3/18,IN,12LS,1,G,BULK,140.5,2.19,308.41,2.52,354.9,46
7/5/18,IN,12LS,1,G,Cargo Tank,7303,2.21,16166.65,2.23,16312.71,146
7/5/18,IN,12LS,1,G,BULK,1337,2.19,2934.84,2.44,3270.3,335
7/5/18,IN,12HS,1,G,BULK,547,2.19,1200.28,2.57,1410.71,210
7/5/18,IN,12LS,1,G,BULK,30,2.19,65.81,2.57,77.28,11
7/5/18,IN,12LS,1,G,BULK,18,2.19,39.54,2.57,46.37,7
7/5/18,IN,12HS,1,G,BULK,116.9,2.19,256.81,2.61,306.16,49
7/5/18,IN,12HS,1,G,BULK,770.7,2.19,1693.15,2.67,2064.71,372
7/5/18,IN,12HS,1,G,BULK,548.6,2.19,1205.21,2.53,1392.9,188
7/5/18,IN,12LS,1,G,BULK,582.3,2.19,1279.25,2.57,1500,221
7/5/18,IN,12HS,1,G,BULK,229.9,2.19,505.06,2.67,615.9,111
7/5/18,IN,12HS,1,G,BULK,189.9,2.19,417.19,2.67,508.74,92
7/5/18,IN,12HS,1,G,BULK,539.9,2.19,1186.1,2.61,1414,228
7/5/18,IN,12HS,1,G,BULK,136.3,2.19,299.43,2.71,370.6,71
7/5/18,IN,12LS,1,G,BULK,510.5,2.19,1121.51,2.61,1335.47,214
7/5/18,IN,12HS,1,G,BULK,201.7,2.19,443.11,2.61,528.25,85
7/5/18,IN,12LS,1,G,BULK,400,2.2,880.16,2.52,1010.4,130
7/5/18,IN,12LS,1,G,BULK,1440.5,2.2,3169.67,2.5,3609.89,440
7/5/18,IN,12HS,1,G,BULK,241,2.2,531.83,2.53,611.9,80
7/5/18,IN,12LS,1,G,BULK,422,2.2,928.56,2.52,1065.97,137
7/5/18,IN,12HS,1,G,BULK,120,2.2,264.81,2.59,311.88,47
7/5/18,IN,12LS,1,G,BULK,418,2.2,919.76,2.48,1039.15,119
7/5/18,IN,12HS,1,G,BULK,388.1,2.2,856.45,2.55,993.15,137
7/6/18,IN,12HS,1,G,BULK,900,2.2,1986.12,2.65,2393.1,407
7/6/18,IN,12LS,1,G,BULK,1050,2.19,2306.74,2.54,2673.3,367
7/6/18,IN,12HS,1,G,BULK,250,2.19,549.22,2.55,639.75,91
7/6/18,IN,12LS,1,G,BULK,1075,2.19,2361.66,2.54,2736.95,375
7/6/18,IN,12HS,1,G,BULK,246,2.19,540.43,2.55,629.51,89
7/6/18,IN,12LS,1,G,BULK,23.6,2.19,51.84,2.57,60.79,9
7/6/18,IN,12HS,1,G,BULK,368,2.19,808.45,2.55,941.71,133
7/6/18,IN,12HS,1,G,BULK,182.5,2.19,401.33,2.64,483.44,82
7/6/18,IN,12LS,1,G,BULK,62.9,2.23,140.77,2.64,166.43,26
7/6/18,IN,12LS,1,G,BULK,1200,2.2,2640.48,2.44,2935.2,295
7/6/18,IN,12LS,1,G,BULK,619.9,2.2,1364.02,2.51,1559.67,196
7/6/18,IN,12HS,1,G,BULK,307.9,2.19,677.1,2.61,806.39,129
7/6/18,IN,12HS,1,G,BULK,202.9,2.19,446.19,2.61,531.4,85
7/6/18,IN,12HS,1,G,BULK,292.4,2.19,643.01,2.61,765.8,123
7/6/18,IN,12HS,1,G,BULK,462,2.2,1019.54,2.55,1182.26,163
7/6/18,IN,12LS,1,G,BULK,1122,2.2,2468.84,2.5,2811.73,343
7/6/18,IN,12LS,1,G,BULK,832,2.2,1830.73,2.5,2084.99,254
7/6/18,IN,12LS,1,G,BULK,337,2.2,741.53,2.48,837.78,96
7/6/18,IN,12HS,1,G,BULK,440,2.2,970.99,2.45,1081.96,111
7/6/18,IN,12LS,1,G,BULK,783,2.2,1722.91,2.62,2056.16,333
7/6/18,IN,12LS,1,G,BULK,650.1,2.2,1430.48,2.52,1642.15,212
7/6/18,IN,12HS,1,G,BULK,285,2.2,628.93,2.55,729.32,100
7/6/18,IN,12LS,1,G,BULK,272,2.2,598.5,2.5,681.63,83
7/6/18,IN,12HS,1,G,BULK,200.2,2.2,441.8,2.59,520.32,79
7/6/18,IN,12HS,1,G,BULK,565,2.2,1246.84,2.45,1389.34,142
7/7/18,IN,12HS,1,G,BULK,639.9,2.19,1407.2,2.61,1675.9,269
7/7/18,IN,12HS,1,G,BULK,158.7,2.19,348.99,2.71,431.51,83
7/7/18,IN,12HS,1,G,BULK,900,2.19,1979.19,2.26,2042.1,63
7/9/18,IN,12LS,1,G,BULK,7501,2.26,17017.51,2.29,17205.04,188
7/9/18,IN,12HS,1,G,BULK,32,2.22,71.07,2.57,82.53,11
7/9/18,IN,12HS,1,G,BULK,245.8,2.22,545.92,2.5,616.71,71
7/9/18,IN,12LS,1,G,BULK,23,2.19,50.52,2.57,59.25,9
7/9/18,IN,12HS,1,G,BULK,680,2.22,1510.28,2.49,1699.32,189
7/9/18,IN,12LS,1,G,BULK,455.9,2.24,1022.26,2.57,1174.4,152
7/9/18,IN,12LS,1,G,BULK,220.9,2.24,495.32,2.6,575.67,80
7/9/18,IN,12HS,1,G,BULK,172.2,2.22,382.64,2.71,468.21,86
7/9/18,IN,12HS,1,G,BULK,400,2.22,888.84,2.57,1031.6,143
7/9/18,IN,12HS,1,G,BULK,360.9,2.22,801.95,2.61,945.2,143
7/9/18,IN,12HS,1,G,BULK,296.3,2.22,658.4,2.64,784.9,126
7/9/18,IN,12HS,1,G,BULK,250.5,2.22,556.63,2.61,656.06,99
7/9/18,IN,12HS,1,G,BULK,453.7,2.22,1008.16,2.67,1215.46,207
7/9/18,IN,12HS,1,G,BULK,229.9,2.22,510.86,2.61,602.11,91
7/9/18,IN,12LS,1,G,BULK,923.9,2.24,2071.66,2.54,2352.25,281
7/9/18,IN,12LS,1,G,BULK,1415,2.21,3138.32,2.48,3517.69,379
7/9/18,IN,12LS,1,G,BULK,199,2.21,441.36,2.52,502.67,61
7/9/18,IN,12LS,1,G,BULK,150,2.21,332.68,2.52,378.9,46
7/9/18,IN,12LS,1,G,BULK,1000,2.21,2217.9,2.46,2466,248
7/9/18,IN,12HS,1,G,BULK,1008.4,2.22,2246.11,2.45,2479.66,234
7/9/18,IN,12HS,1,G,BULK,700,2.22,1559.18,2.51,1763.3,204
7/9/18,IN,12HS,1,G,BULK,350.1,2.22,779.81,2.55,895.91,116
7/9/18,IN,12LS,1,G,BULK,775,2.21,1718.87,2.5,1942.15,223
7/10/18,IN,12HS,1,G,BULK,820,2.22,1822.12,2.55,2098.38,276
7/10/18,IN,12LS,1,G,BULK,100,2.25,225.7,2.6,260.6,35
7/10/18,IN,12HS,1,G,BULK,533,2.22,1184.37,2.55,1363.95,180
7/10/18,IN,12HS,1,G,BULK,994,2.22,2208.76,2.49,2484.01,275
7/10/18,IN,12HS,1,G,BULK,715,2.16,1548.54,2.41,1729.59,181
7/10/18,IN,12HS,1,G,BULK,433.3,2.22,962.83,2.49,1082.82,120
7/10/18,IN,12LS,1,G,BULK,35,2.25,79.01,2.57,90.16,11
7/10/18,IN,12HS,1,G,BULK,54.2,2.22,120.43,2.55,138.7,18
7/10/18,IN,12HS,1,G,BULK,823.4,2.22,1829.67,2.49,2057.68,228
7/10/18,IN,12HS,1,G,BULK,190,2.22,422.19,2.55,486.21,64
7/10/18,IN,12LS,1,G,BULK,1400,2.25,3159.8,2.49,3494.4,335
7/10/18,IN,12HS,1,G,BULK,155.5,2.22,345.53,2.49,388.59,43
7/10/18,IN,12LS,1,G,BULK,972.9,2.24,2187.66,2.49,2428.36,241
7/10/18,IN,12HS,1,G,BULK,484.9,2.22,1077.49,2.71,1318.44,241
7/10/18,IN,12HS,1,G,BULK,206,2.22,457.75,2.61,539.51,82
7/10/18,IN,12HS,1,G,BULK,59.7,2.21,132.03,2.64,158.15,26
7/10/18,IN,12HS,1,G,BULK,74.3,2.21,164.32,2.61,194.59,30
7/10/18,IN,12LS,1,G,BULK,478.2,2.24,1075.28,2.52,1207.93,133
7/10/18,IN,12HS,1,G,BULK,54.4,2.21,120.31,2.71,147.91,28
7/10/18,IN,12LS,1,G,BULK,417.9,2.24,939.68,2.56,1072.33,133
7/10/18,IN,12LS,1,G,BULK,709.7,2.22,1576.66,2.52,1792.7,216
7/10/18,IN,12LS,1,G,BULK,514.5,2.22,1143.01,2.48,1279.05,136
7/10/18,IN,12LS,1,G,BULK,627.1,2.22,1393.16,2.58,1621.68,229
7/10/18,IN,12HS,1,G,BULK,268.9,1.67,451.32,2.57,693.49,242
7/10/18,IN,12LS,1,G,BULK,876.4,2.22,1947.01,2.5,2196.26,249
7/10/18,IN,12LS,1,G,BULK,314,2.22,697.58,2.5,786.88,89
7/10/18,IN,12LS,1,G,BULK,970.7,2.22,2156.5,2.52,2451.99,295
7/11/18,IN,12LS,1,G,BULK,405,2.24,910.68,2.56,1039.23,129
7/11/18,IN,12HS,1,G,BULK,299.3,2.24,673.27,2.55,765.91,93
7/11/18,IN,12LS,1,G,BULK,770,2.24,1731.42,2.5,1929.62,198
7/11/18,IN,12LS,1,G,BULK,36,2.24,80.83,2.57,92.74,12
7/11/18,IN,12HS,1,G,BULK,500.8,2.2,1102.96,2.59,1301.58,199
7/11/18,IN,12HS,1,G,BULK,350.9,2.2,772.82,2.65,933.04,160
7/11/18,IN,12HS,1,G,BULK,157,2.2,345.77,2.71,426.88,81
7/11/18,IN,12LS,1,G,BULK,680.9,2.24,1528.82,2.6,1774.43,246
7/11/18,IN,12HS,1,G,BULK,156.9,2.2,345.55,2.71,426.61,81
7/11/18,IN,12HS,1,G,BULK,23.9,2.2,52.63,2.71,64.98,12
7/11/18,IN,12HS,1,G,BULK,317.9,2.2,700.14,2.61,832.58,132
7/11/18,IN,12LS,1,G,BULK,525.1,2.23,1174.17,2.54,1336.9,163
7/11/18,IN,12LS,1,G,BULK,1220,2.23,2728.04,2.52,3081.72,354
7/11/18,IN,12LS,1,G,BULK,500,2.23,1118.05,2.54,1273,155
7/11/18,IN,12HS,1,G,BULK,137.1,1.76,241.89,2.59,356.32,114
7/11/18,IN,12LS,1,G,BULK,450,2.23,1006.24,2.52,1136.7,130
7/11/18,IN,12HS,1,G,BULK,770,1.76,1358.58,2.51,1939.63,581
7/11/18,IN,12HS,1,G,BULK,120.5,1.76,212.61,2.49,301.13,89
7/11/18,IN,12LS,1,G,BULK,329.5,2.23,736.79,2.48,819.14,82
7/11/18,IN,12HS,1,G,BULK,205,1.76,361.7,2.59,532.8,171
7/11/18,IN,12HS,1,G,BULK,266,1.76,469.33,2.59,691.33,222
7/12/18,IN,12HS,1,G,BULK,287.2,2.2,632.52,2.49,717.71,85
7/12/18,IN,12HS,1,G,BULK,400,2.2,880.96,2.49,999.6,119
7/12/18,IN,12LS,1,G,BULK,14,2.24,31.43,2.57,36.06,5
7/12/18,IN,12HS,1,G,BULK,207,2.2,455.89,2.45,509.01,53
7/12/18,IN,12HS,1,G,BULK,220,2.2,484.52,2.42,534.38,50
7/12/18,IN,12HS,1,G,BULK,291,2.2,640.89,2.42,706.84,66
7/12/18,IN,12LS,1,G,BULK,755,2.24,1695.2,2.49,1884.48,189
7/12/18,IN,12LS,1,G,BULK,750,2.23,1678.5,2.48,1864.5,186
7/12/18,IN,12HS,1,G,BULK,628.9,2.16,1364.08,2.61,1647.09,283
7/12/18,IN,12HS,1,G,BULK,477.9,2.16,1036.56,2.52,1208.61,172
7/12/18,IN,12HS,1,G,BULK,162.9,2.16,353.33,2.61,426.64,73
7/12/18,IN,12LS,1,G,BULK,525.1,2.19,1154.48,2.48,1305.4,151
7/12/18,IN,12LS,1,G,BULK,550,2.19,1209.23,2.46,1356.3,147
7/12/18,IN,12LS,1,G,BULK,300,2.19,659.58,2.46,739.8,80
7/12/18,IN,12HS,1,G,BULK,310,1.76,546.96,2.49,774.69,228
7/12/18,IN,12HS,1,G,BULK,225.3,1.76,397.51,2.41,545,147
7/12/18,IN,12LS,1,G,BULK,975,2.19,2143.63,2.44,2384.85,241
7/12/18,IN,12HS,1,G,BULK,524,1.76,924.54,2.53,1330.44,406
7/12/18,IN,12HS,1,G,BULK,242,1.76,426.98,2.53,614.44,187
7/12/18,IN,12HS,1,G,BULK,2585,1.76,4560.97,2.41,6253.12,1692
7/12/18,IN,12HS,1,G,BULK,203,1.76,358.17,2.53,515.42,157
7/12/18,IN,12LS,1,G,BULK,760,2.19,1670.93,2.46,1874.16,203
7/13/18,IN,12HS,1,G,BULK,172.6,2.16,374.36,2.49,431.33,57
7/13/18,IN,12HS,1,G,BULK,1000,2.16,2169,2.49,2499,330
7/13/18,IN,12HS,1,G,BULK,307.4,2.16,666.75,2.56,789.71,123
